code|state_fips|county_fips|period|civilian|employed|unemployed|rate|county|state|state_code
CN130910|13|091|Jun-11|8918|7768|1150|12.9|dodge|georgia|GA
CN130930|13|093|Jun-11|4514|3862|652|14.4|dooly|georgia|GA
CN130950|13|095|Jun-11|42692|37577|5115|12.0|dougherty|georgia|GA
PA131000|13|097|Jun-11|68175|60816|7359|10.8|douglas|georgia|GA
CN130990|13|099|Jun-11|5296|4762|534|10.1|early|georgia|GA
CN131010|13|101|Jun-11|1930|1779|151|7.8|echols|georgia|GA
CN131030|13|103|Jun-11|27500|25105|2395|8.7|effingham|georgia|GA
CN131050|13|105|Jun-11|9461|8062|1399|14.8|elbert|georgia|GA
CN131070|13|107|Jun-11|10053|8851|1202|12.0|emanuel|georgia|GA
CN131090|13|109|Jun-11|4897|4427|470|9.6|evans|georgia|GA
CN131110|13|111|Jun-11|10808|9685|1123|10.4|fannin|georgia|GA
CN131130|13|113|Jun-11|52321|47835|4486|8.6|fayette|georgia|GA
PA130900|13|115|Jun-11|48197|42811|5386|11.2|floyd|georgia|GA
CN131170|13|117|Jun-11|90131|83287|6844|7.6|forsyth|georgia|GA
CN131190|13|119|Jun-11|10235|9038|1197|11.7|franklin|georgia|GA
CN131210|13|121|Jun-11|449116|399477|49639|11.1|fulton|georgia|GA
CN131230|13|123|Jun-11|12664|11245|1419|11.2|gilmer|georgia|GA
CN131250|13|125|Jun-11|1139|1000|139|12.2|glascock|georgia|GA
PA130650|13|127|Jun-11|37258|33274|3984|10.7|glynn|georgia|GA
CN131290|13|129|Jun-11|25414|22383|3031|11.9|gordon|georgia|GA
CN131310|13|131|Jun-11|12012|11006|1006|8.4|grady|georgia|GA
CN131330|13|133|Jun-11|7370|6599|771|10.5|greene|georgia|GA
PS130370|13|135|Jun-11|426581|388137|38444|9.0|gwinnett|georgia|GA
CN131370|13|137|Jun-11|19407|17460|1947|10.0|habersham|georgia|GA
PA130700|13|139|Jun-11|89678|81964|7714|8.6|hall|georgia|GA
CN131410|13|141|Jun-11|2954|2367|587|19.9|hancock|georgia|GA
CN131430|13|143|Jun-11|12819|11374|1445|11.3|haralson|georgia|GA
CN131450|13|145|Jun-11|17044|15779|1265|7.4|harris|georgia|GA
CN131470|13|147|Jun-11|10433|9170|1263|12.1|hart|georgia|GA
CN131490|13|149|Jun-11|5063|4477|586|11.6|heard|georgia|GA
CN131510|13|151|Jun-11|104552|94003|10549|10.1|henry|georgia|GA
PA130350|13|153|Jun-11|70366|64609|5757|8.2|houston|georgia|GA
CN131550|13|155|Jun-11|3553|3083|470|13.2|irwin|georgia|GA
CN131570|13|157|Jun-11|27364|24575|2789|10.2|jackson|georgia|GA
CN131590|13|159|Jun-11|6435|5768|667|10.4|jasper|georgia|GA
CN131610|13|161|Jun-11|5580|4739|841|15.1|jeff davis|georgia|GA
CN131630|13|163|Jun-11|6939|5942|997|14.4|jefferson|georgia|GA
CN131650|13|165|Jun-11|2463|1997|466|18.9|jenkins|georgia|GA
CN131670|13|167|Jun-11|3646|3119|527|14.5|johnson|georgia|GA
CN131690|13|169|Jun-11|14453|13099|1354|9.4|jones|georgia|GA
CN131710|13|171|Jun-11|8613|7520|1093|12.7|lamar|georgia|GA
CN131730|13|173|Jun-11|4510|4091|419|9.3|lanier|georgia|GA
CN131750|13|175|Jun-11|21225|18427|2798|13.2|laurens|georgia|GA
CN131770|13|177|Jun-11|15271|13990|1281|8.4|lee|georgia|GA
CN131790|13|179|Jun-11|25664|23008|2656|10.3|liberty|georgia|GA
CN131810|13|181|Jun-11|3751|3343|408|10.9|lincoln|georgia|GA
CN131830|13|183|Jun-11|7568|6968|600|7.9|long|georgia|GA
PA130750|13|185|Jun-11|51053|45825|5228|10.2|lowndes|georgia|GA
CN131870|13|187|Jun-11|12858|11386|1472|11.4|lumpkin|georgia|GA
CN131890|13|189|Jun-11|10228|9067|1161|11.4|mcduffie|georgia|GA
CN131910|13|191|Jun-11|5818|5181|637|10.9|mcintosh|georgia|GA
CN131930|13|193|Jun-11|5033|4286|747|14.8|macon|georgia|GA
CN131950|13|195|Jun-11|15825|14506|1319|8.3|madison|georgia|GA
CN131970|13|197|Jun-11|4021|3644|377|9.4|marion|georgia|GA
CN131990|13|199|Jun-11|9268|8060|1208|13.0|meriwether|georgia|GA
CN132010|13|201|Jun-11|3427|3171|256|7.5|miller|georgia|GA
CN132050|13|205|Jun-11|9776|8743|1033|10.6|mitchell|georgia|GA
CN132070|13|207|Jun-11|13883|12622|1261|9.1|monroe|georgia|GA
CN132090|13|209|Jun-11|4637|4135|502|10.8|montgomery|georgia|GA
CN132110|13|211|Jun-11|9318|8401|917|9.8|morgan|georgia|GA
CN132130|13|213|Jun-11|17696|15381|2315|13.1|murray|georgia|GA
PA130400|13|215|Jun-11|84747|76187|8560|10.1|muscogee|georgia|GA
CN132170|13|217|Jun-11|48220|42363|5857|12.1|newton|georgia|GA
CN132190|13|219|Jun-11|18523|17344|1179|6.4|oconee|georgia|GA
CN132210|13|221|Jun-11|8168|7518|650|8.0|oglethorpe|georgia|GA
CN132230|13|223|Jun-11|72503|65173|7330|10.1|paulding|georgia|GA
CN132250|13|225|Jun-11|12159|10621|1538|12.6|peach|georgia|GA
CN132270|13|227|Jun-11|14431|13021|1410|9.8|pickens|georgia|GA
CN132290|13|229|Jun-11|8357|7467|890|10.6|pierce|georgia|GA
CN132310|13|231|Jun-11|8203|7431|772|9.4|pike|georgia|GA
CN132330|13|233|Jun-11|20349|18204|2145|10.5|polk|georgia|GA
CN132350|13|235|Jun-11|4394|3924|470|10.7|pulaski|georgia|GA
CN132370|13|237|Jun-11|9191|8145|1046|11.4|putnam|georgia|GA
CN132390|13|239|Jun-11|971|841|130|13.4|quitman|georgia|GA
CN132410|13|241|Jun-11|6802|5994|808|11.9|rabun|georgia|GA
CN132430|13|243|Jun-11|2845|2455|390|13.7|randolph|georgia|GA
CN132450|13|245|Jun-11|88331|78048|10283|11.6|richmond|georgia|GA
CN132470|13|247|Jun-11|41645|36843|4802|11.5|rockdale|georgia|GA
CN132490|13|249|Jun-11|1903|1689|214|11.2|schley|georgia|GA
CN132510|13|251|Jun-11|7034|6090|944|13.4|screven|georgia|GA
CN132530|13|253|Jun-11|3715|3311|404|10.9|seminole|georgia|GA
CN132550|13|255|Jun-11|28841|25163|3678|12.8|spalding|georgia|GA
CN132570|13|257|Jun-11|13229|11803|1426|10.8|stephens|georgia|GA
CN132590|13|259|Jun-11|2253|1987|266|11.8|stewart|georgia|GA
CN132610|13|261|Jun-11|13059|11239|1820|13.9|sumter|georgia|GA
CN132630|13|263|Jun-11|3116|2815|301|9.7|talbot|georgia|GA
CN132650|13|265|Jun-11|741|652|89|12.0|taliaferro|georgia|GA
CN132670|13|267|Jun-11|9592|8595|997|10.4|tattnall|georgia|GA
CN132690|13|269|Jun-11|3397|2933|464|13.7|taylor|georgia|GA
CN132710|13|271|Jun-11|4462|3683|779|17.5|telfair|georgia|GA
CN132730|13|273|Jun-11|4057|3626|431|10.6|terrell|georgia|GA
CN132750|13|275|Jun-11|22052|20174|1878|8.5|thomas|georgia|GA
CN132770|13|277|Jun-11|18676|16394|2282|12.2|tift|georgia|GA
CN132790|13|279|Jun-11|13795|12100|1695|12.3|toombs|georgia|GA
CN132810|13|281|Jun-11|5602|5079|523|9.3|towns|georgia|GA
CN132830|13|283|Jun-11|3009|2598|411|13.7|treutlen|georgia|GA
CN132850|13|285|Jun-11|33209|29347|3862|11.6|troup|georgia|GA
CN132870|13|287|Jun-11|4336|3805|531|12.2|turner|georgia|GA
CN132890|13|289|Jun-11|4047|3575|472|11.7|twiggs|georgia|GA
CN132910|13|291|Jun-11|10778|9833|945|8.8|union|georgia|GA
CN132930|13|293|Jun-11|11637|10273|1364|11.7|upson|georgia|GA
PA130800|13|295|Jun-11|32768|29850|2918|8.9|walker|georgia|GA
CN132970|13|297|Jun-11|40532|36541|3991|9.8|walton|georgia|GA
CN132990|13|299|Jun-11|14457|12623|1834|12.7|ware|georgia|GA
CN133010|13|301|Jun-11|2508|2094|414|16.5|warren|georgia|GA
CN133030|13|303|Jun-11|7674|6572|1102|14.4|washington|georgia|GA
CN133050|13|305|Jun-11|12036|10468|1568|13.0|wayne|georgia|GA
CN133070|13|307|Jun-11|1260|1140|120|9.5|webster|georgia|GA
CN133090|13|309|Jun-11|2970|2646|324|10.9|wheeler|georgia|GA
CN133110|13|311|Jun-11|12596|11337|1259|10.0|white|georgia|GA
PA130850|13|313|Jun-11|44198|38710|5488|12.4|whitfield|georgia|GA
CN133150|13|315|Jun-11|3093|2658|435|14.1|wilcox|georgia|GA
CN133170|13|317|Jun-11|4431|3882|549|12.4|wilkes|georgia|GA
CN133190|13|319|Jun-11|4439|3943|496|11.2|wilkinson|georgia|GA
CN133210|13|321|Jun-11|10485|9414|1071|10.2|worth|georgia|GA
PA150100|15|001|Jun-11|88854|78863|9991|11.2|hawaii|hawaii|HI
PS150070|15|003|Jun-11|461772|432801|28971|6.3|honolulu /city|hawaii|HI
CN150070|15|007|Jun-11|33948|30624|3324|9.8|kauai|hawaii|HI
PA150150|15|009|Jun-11|79226|72442|6784|8.6|maui|hawaii|HI
CN160010|16|001|Jun-11|199668|183628|16040|8.0|ada|idaho|ID
CN160030|16|003|Jun-11|1879|1583|296|15.8|adams|idaho|ID
PA160150|16|005|Jun-11|40174|36982|3192|7.9|bannock|idaho|ID
CN160070|16|007|Jun-11|3433|3253|180|5.2|bear lake|idaho|ID
CN160090|16|009|Jun-11|4283|3748|535|12.5|benewah|idaho|ID
CN160110|16|011|Jun-11|23750|21971|1779|7.5|bingham|idaho|ID
CN160130|16|013|Jun-11|12750|11709|1041|8.2|blaine|idaho|ID
CN160150|16|015|Jun-11|3162|2926|236|7.5|boise|idaho|ID
CN160170|16|017|Jun-11|20583|18311|2272|11.0|bonner|idaho|ID
PA160200|16|019|Jun-11|51899|48386|3513|6.8|bonneville|idaho|ID
CN160210|16|021|Jun-11|5138|4543|595|11.6|boundary|idaho|ID
CN160230|16|023|Jun-11|1504|1401|103|6.8|butte|idaho|ID
CN160250|16|025|Jun-11|612|539|73|11.9|camas|idaho|ID
PA160250|16|027|Jun-11|86764|77061|9703|11.2|canyon|idaho|ID
CN160290|16|029|Jun-11|4099|3817|282|6.9|caribou|idaho|ID
CN160310|16|031|Jun-11|11659|10859|800|6.9|cassia|idaho|ID
CN160330|16|033|Jun-11|571|530|41|7.2|clark|idaho|ID
CN160350|16|035|Jun-11|3333|2867|466|14.0|clearwater|idaho|ID
CN160370|16|037|Jun-11|2890|2730|160|5.5|custer|idaho|ID
CN160390|16|039|Jun-11|11716|10691|1025|8.7|elmore|idaho|ID
CN160410|16|041|Jun-11|6125|5787|338|5.5|franklin|idaho|ID
CN160430|16|043|Jun-11|6202|5787|415|6.7|fremont|idaho|ID
CN160450|16|045|Jun-11|7035|6313|722|10.3|gem|idaho|ID
CN160470|16|047|Jun-11|9098|8524|574|6.3|gooding|idaho|ID
CN160490|16|049|Jun-11|7609|6838|771|10.1|idaho|idaho|ID
CN160510|16|051|Jun-11|12211|11311|900|7.4|jefferson|idaho|ID
CN160530|16|053|Jun-11|10722|9920|802|7.5|jerome|idaho|ID
PA160300|16|055|Jun-11|73564|66547|7017|9.5|kootenai|idaho|ID
CN160570|16|057|Jun-11|16730|15379|1351|8.1|latah|idaho|ID
CN160590|16|059|Jun-11|3721|3372|349|9.4|lemhi|idaho|ID
CN160610|16|061|Jun-11|1822|1699|123|6.8|lewis|idaho|ID
CN160630|16|063|Jun-11|2714|2406|308|11.3|lincoln|idaho|ID
CN160650|16|065|Jun-11|17326|16135|1191|6.9|madison|idaho|ID
CN160670|16|067|Jun-11|10631|9906|725|6.8|minidoka|idaho|ID
CN160690|16|069|Jun-11|19072|17802|1270|6.7|nez perce|idaho|ID
CN160710|16|071|Jun-11|2357|2235|122|5.2|oneida|idaho|ID
CN160730|16|073|Jun-11|4508|4273|235|5.2|owyhee|idaho|ID
CN160750|16|075|Jun-11|10868|9851|1017|9.4|payette|idaho|ID
CN160770|16|077|Jun-11|3582|3264|318|8.9|power|idaho|ID
CN160790|16|079|Jun-11|6205|5418|787|12.7|shoshone|idaho|ID
CN160810|16|081|Jun-11|6051|5646|405|6.7|teton|idaho|ID
PA160350|16|083|Jun-11|39424|36157|3267|8.3|twin falls|idaho|ID
CN160850|16|085|Jun-11|4885|4220|665|13.6|valley|idaho|ID
CN160870|16|087|Jun-11|4890|4397|493|10.1|washington|idaho|ID
PA170800|17|001|Jun-11|37845|35360|2485|6.6|adams|illinois|IL
CN170030|17|003|Jun-11|3110|2661|449|14.4|alexander|illinois|IL
CN170050|17|005|Jun-11|8520|7768|752|8.8|bond|illinois|IL
CN170070|17|007|Jun-11|26252|22927|3325|12.7|boone|illinois|IL
CN170090|17|009|Jun-11|3654|3483|171|4.7|brown|illinois|IL
CN170110|17|011|Jun-11|19408|17445|1963|10.1|bureau|illinois|IL
CN170130|17|013|Jun-11|2533|2318|215|8.5|calhoun|illinois|IL
CN170150|17|015|Jun-11|8220|7435|785|9.5|carroll|illinois|IL
CN170170|17|017|Jun-11|7711|7151|560|7.3|cass|illinois|IL
CN170190|17|019|Jun-11|98960|89839|9121|9.2|champaign|illinois|IL
CN170210|17|021|Jun-11|17991|16357|1634|9.1|christian|illinois|IL
CN170230|17|023|Jun-11|8115|7265|850|10.5|clark|illinois|IL
CN170250|17|025|Jun-11|6589|5882|707|10.7|clay|illinois|IL
CN170270|17|027|Jun-11|19567|18131|1436|7.3|clinton|illinois|IL
PA170830|17|029|Jun-11|25311|22671|2640|10.4|coles|illinois|IL
CN170310|17|031|Jun-11|2610090|2315092|294998|11.3|cook|illinois|IL
CN170330|17|033|Jun-11|9950|9126|824|8.3|crawford|illinois|IL
CN170350|17|035|Jun-11|5010|4507|503|10.0|cumberland|illinois|IL
PA170850|17|037|Jun-11|59732|53702|6030|10.1|dekalb|illinois|IL
CN170390|17|039|Jun-11|9079|8337|742|8.2|de witt|illinois|IL
CN170410|17|041|Jun-11|10206|9327|879|8.6|douglas|illinois|IL
PS170200|17|043|Jun-11|525209|477897|47312|9.0|dupage|illinois|IL
CN170450|17|045|Jun-11|10099|9110|989|9.8|edgar|illinois|IL
CN170470|17|047|Jun-11|3200|2930|270|8.4|edwards|illinois|IL
CN170490|17|049|Jun-11|18507|17209|1298|7.0|effingham|illinois|IL
CN170510|17|051|Jun-11|10492|9449|1043|9.9|fayette|illinois|IL
CN170530|17|053|Jun-11|6454|5860|594|9.2|ford|illinois|IL
CN170550|17|055|Jun-11|17555|15399|2156|12.3|franklin|illinois|IL
CN170570|17|057|Jun-11|18375|16511|1864|10.1|fulton|illinois|IL
CN170590|17|059|Jun-11|2696|2450|246|9.1|gallatin|illinois|IL
CN170610|17|061|Jun-11|6986|6367|619|8.9|greene|illinois|IL
CN170630|17|063|Jun-11|28131|24508|3623|12.9|grundy|illinois|IL
CN170650|17|065|Jun-11|4295|3962|333|7.8|hamilton|illinois|IL
CN170670|17|067|Jun-11|9517|8643|874|9.2|hancock|illinois|IL
CN170690|17|069|Jun-11|1805|1594|211|11.7|hardin|illinois|IL
CN170710|17|071|Jun-11|3918|3632|286|7.3|henderson|illinois|IL
PA170900|17|073|Jun-11|27608|25557|2051|7.4|henry|illinois|IL
CN170750|17|075|Jun-11|17137|15681|1456|8.5|iroquois|illinois|IL
PA170950|17|077|Jun-11|29850|27269|2581|8.6|jackson|illinois|IL
CN170790|17|079|Jun-11|4915|4514|401|8.2|jasper|illinois|IL
CN170810|17|081|Jun-11|20443|18652|1791|8.8|jefferson|illinois|IL
CN170830|17|083|Jun-11|11952|10900|1052|8.8|jersey|illinois|IL
CN170850|17|085|Jun-11|13215|12279|936|7.1|jo daviess|illinois|IL
CN170870|17|087|Jun-11|5087|4540|547|10.8|johnson|illinois|IL
PS170320|17|089|Jun-11|277563|247555|30008|10.8|kane|illinois|IL
PA171000|17|091|Jun-11|56170|49393|6777|12.1|kankakee|illinois|IL
CN170930|17|093|Jun-11|66456|60043|6413|9.6|kendall|illinois|IL
PA171050|17|095|Jun-11|26106|23889|2217|8.5|knox|illinois|IL
CN170970|17|097|Jun-11|366541|332999|33542|9.2|lake|illinois|IL
PS170400|17|099|Jun-11|59704|53081|6623|11.1|lasalle|illinois|IL
CN171010|17|101|Jun-11|8041|7312|729|9.1|lawrence|illinois|IL
CN171030|17|103|Jun-11|17993|16197|1796|10.0|lee|illinois|IL
CN171050|17|105|Jun-11|18978|17276|1702|9.0|livingston|illinois|IL
CN171070|17|107|Jun-11|13634|12499|1135|8.3|logan|illinois|IL
CN171090|17|109|Jun-11|15480|14035|1445|9.3|mcdonough|illinois|IL
PS170500|17|111|Jun-11|176229|158928|17301|9.8|mchenry|illinois|IL
PS170520|17|113|Jun-11|90919|84107|6812|7.5|mclean|illinois|IL
PS170420|17|115|Jun-11|55682|49829|5853|10.5|macon|illinois|IL
CN171170|17|117|Jun-11|24145|21937|2208|9.1|macoupin|illinois|IL
PA170650|17|119|Jun-11|139850|127500|12350|8.8|madison|illinois|IL
CN171210|17|121|Jun-11|18374|16390|1984|10.8|marion|illinois|IL
CN171230|17|123|Jun-11|7117|6504|613|8.6|marshall|illinois|IL
CN171250|17|125|Jun-11|7599|6792|807|10.6|mason|illinois|IL
CN171270|17|127|Jun-11|7758|7020|738|9.5|massac|illinois|IL
CN171290|17|129|Jun-11|7145|6637|508|7.1|menard|illinois|IL
CN171310|17|131|Jun-11|8710|8041|669|7.7|mercer|illinois|IL
CN171330|17|133|Jun-11|18493|17212|1281|6.9|monroe|illinois|IL
CN171350|17|135|Jun-11|13738|12160|1578|11.5|montgomery|illinois|IL
CN171370|17|137|Jun-11|17418|15846|1572|9.0|morgan|illinois|IL
CN171390|17|139|Jun-11|7946|7339|607|7.6|moultrie|illinois|IL
CN171410|17|141|Jun-11|27271|24017|3254|11.9|ogle|illinois|IL
CN171430|17|143|Jun-11|98903|89497|9406|9.5|peoria|illinois|IL
CN171450|17|145|Jun-11|9270|8257|1013|10.9|perry|illinois|IL
CN171470|17|147|Jun-11|8154|7483|671|8.2|piatt|illinois|IL
CN171490|17|149|Jun-11|8698|8044|654|7.5|pike|illinois|IL
CN171510|17|151|Jun-11|1919|1708|211|11.0|pope|illinois|IL
CN171530|17|153|Jun-11|2816|2496|320|11.4|pulaski|illinois|IL
CN171550|17|155|Jun-11|3185|2868|317|10.0|putnam|illinois|IL
CN171570|17|157|Jun-11|15121|13845|1276|8.4|randolph|illinois|IL
CN171590|17|159|Jun-11|7302|6610|692|9.5|richland|illinois|IL
PS170650|17|161|Jun-11|79030|72910|6120|7.7|rock island|illinois|IL
CN171630|17|163|Jun-11|128675|115719|12956|10.1|st clair|illinois|IL
CN171650|17|165|Jun-11|12673|11468|1205|9.5|saline|illinois|IL
CN171670|17|167|Jun-11|110992|102491|8501|7.7|sangamon|illinois|IL
CN171690|17|169|Jun-11|4345|4034|311|7.2|schuyler|illinois|IL
CN171710|17|171|Jun-11|2687|2480|207|7.7|scott|illinois|IL
CN171730|17|173|Jun-11|11218|10211|1007|9.0|shelby|illinois|IL
CN171750|17|175|Jun-11|2873|2598|275|9.6|stark|illinois|IL
CN171770|17|177|Jun-11|24692|22195|2497|10.1|stephenson|illinois|IL
PS170850|17|179|Jun-11|74666|68599|6067|8.1|tazewell|illinois|IL
CN171810|17|181|Jun-11|7902|6986|916|11.6|union|illinois|IL
PA171100|17|183|Jun-11|37067|33141|3926|10.6|vermilion|illinois|IL
CN171850|17|185|Jun-11|6175|5621|554|9.0|wabash|illinois|IL
CN171870|17|187|Jun-11|9395|8637|758|8.1|warren|illinois|IL
CN171890|17|189|Jun-11|8434|7802|632|7.5|washington|illinois|IL
CN171910|17|191|Jun-11|8141|7452|689|8.5|wayne|illinois|IL
CN171930|17|193|Jun-11|7791|7190|601|7.7|white|illinois|IL
PA171150|17|195|Jun-11|29927|26938|2989|10.0|whiteside|illinois|IL
CN171970|17|197|Jun-11|370603|328997|41606|11.2|will|illinois|IL
PA171200|17|199|Jun-11|34271|31154|3117|9.1|williamson|illinois|IL
CN172010|17|201|Jun-11|143415|125630|17785|12.4|winnebago|illinois|IL
CN172030|17|203|Jun-11|21364|19900|1464|6.9|woodford|illinois|IL
