"country","age","sex","height","weight","hungry","fruit","vegetables","teeth","hands_eating","hands_toilet","hands_soap","sample_weight","bmi"
"pih","14","Female",NA,NA,"Most of the time","1","1","2","Always","Always","Always",398.8144,NA
"pih","15","Female",1.44,36,"Sometimes","1","1","1","Always","Never","Sometimes",398.8144,17.3611111111111
"pih","16+","Female",1.45,40,"Sometimes","1","1","1","Sometimes","Never","Sometimes",398.8144,19.0249702734839
"pih","14","Female",1.44,35,"Never","0","1","3","Always","Always","Always",398.8144,16.8788580246914
"pih",NA,"Female",NA,NA,"Never","1","<1","2","Rarely","Most of the time","Always",436.3095,NA
"pih","14","Female",1.44,41,"Never","1","2","3","Always","Always","Always",436.3095,19.7723765432099
"pih","14","Male",1.5,44,"Sometimes","4","1","1","Always","Most of the time","Always",573.5061,19.5555555555556
"pih","13","Male",1.45,39,"Never","<1","<1","2","Always","Always","Always",573.5061,18.5493460166468
"pih","14","Male",1.43,40,"Rarely","<1","1","1","Always","Always","Always",573.5061,19.5608587216979
"pih","14","Female",1.57,53,"Rarely","<1","1","1","Sometimes","Always","Always",436.3095,21.5018864862672
"pih","14","Female",1.54,45,"Never","5+","1","4+","Always","Always","Always",436.3095,18.9745319615449
"pih","16+","Female",1.45,44,"Sometimes","1","3","3","Always","Always","Most of the time",436.3095,20.9274673008323
"pih","15","Male",1.61,43,"Rarely","2","2","1","Always","Always","Most of the time",573.5061,16.5888661702866
"pih","15","Female",1.42,47,"Sometimes","2","2","3","Always","Always","Always",436.3095,23.3088672882365
"pih","14","Female",1.53,54,"Sometimes","<1","5+","3","Always","Always","Most of the time",436.3095,23.0680507497116
"pih","16+","Male",1.52,39,"Never","1","1","2","Most of the time","Sometimes","Sometimes",573.5061,16.8801939058172
"pih","14","Male",1.5,39,"Sometimes","1","1","3","Always","Always","Sometimes",573.5061,17.3333333333333
"pih","14","Female",1.49,54,"Always","3","5+","4+","Always","Always","Always",436.3095,24.3232286833926
"pih","14","Male",1.52,39,"Never","<1","1","2","Always","Always","Always",573.5061,16.8801939058172
"pih","16+","Male",1.54,49,"Rarely","<1","<1","2","Sometimes","Most of the time","Most of the time",573.5061,20.6611570247934
"pih","16+","Female",1.43,43,"Sometimes","<1","0","2","Sometimes","Rarely","Most of the time",436.3095,21.0279231258252
"pih","13","Female",1.39,39,"Sometimes","0","2","3","Sometimes","Always","Always",436.3095,20.1852906164277
"pih","16+","Female",1.52,44,"Sometimes","1","<1","3","Always","Always","Most of the time",436.3095,19.0443213296399
"pih","14","Female",1.51,42,"Most of the time","1","<1","3","Always","Most of the time","Always",436.3095,18.4202447261085
"pih","14","Female",1.39,36,"Rarely","0","2","3","Always","Sometimes","Sometimes",436.3095,18.6325759536256
"pih","14","Male",1.57,45,"Never","<1","<1","1","Rarely","Most of the time","Never",573.5061,18.2563187147552
"pih","14","Female",1.48,44,"Sometimes","2","2","1","Sometimes","Always","Sometimes",436.3095,20.0876552227904
"pih","14","Male",1.55,51,"Sometimes","1","2","1","Most of the time","Sometimes","Most of the time",573.5061,21.2278876170656
"pih","14","Female",1.4,40,"Rarely","1","1","1","Always","Sometimes","Always",436.3095,20.4081632653061
"pih","13","Male",1.57,55,"Never","1","1","2","Most of the time","Most of the time","Most of the time",573.5061,22.3132784291452
"pih","14","Female",1.42,38,"Most of the time","1","1","4+","Most of the time","Most of the time","Always",436.3095,18.8454671692125
"pih","15","Male",1.62,62,"Rarely","<1","<1","1","Most of the time","Most of the time","Sometimes",474.3898,23.6244474927602
"pih","14","Female",1.52,43,"Never","<1","<1","3","Always","Always","Always",436.3095,18.6114958448753
"pih","14","Male",1.62,49,"Always","5+","3","2","Always","Always","Always",573.5061,18.6709343087944
"pih","14","Female",1.51,49,"Rarely","4","5+","3","Always","Always","Most of the time",436.3095,21.4902855137933
"pih","14","Female",NA,NA,"Rarely","2","2","2","Most of the time","Most of the time","Most of the time",436.3095,NA
"pih","14","Male",1.3,34,"Sometimes","2","1","1","Always","Always","Always",573.5061,20.1183431952663
"pih","16+","Male",1.69,56,"Always","3","2","3","Always","Always","Always",573.5061,19.6071566121634
"pih","15","Male",1.51,41,"Sometimes","1","2","1","Most of the time","Rarely","Sometimes",573.5061,17.9816674707250
"pih","15","Female",1.49,49,"Never","<1","0","2","Most of the time","Rarely","Most of the time",436.3095,22.0710778793748
"pih","14","Male",1.51,43,"Most of the time","1","2","2","Always","Always","Always",573.5061,18.8588219814920
"pih","16+","Male",1.54,49,"Most of the time",NA,"1","1","Always","Always","Most of the time",573.5061,20.6611570247934
"pih","14","Female",1.48,38,"Never","1","2","2","Always","Sometimes","Always",436.3095,17.3484295105917
"pih","16+","Male",1.63,53,"Sometimes","1","1","0","Rarely","Rarely","Sometimes",573.5061,19.9480597689036
"pih","16+","Male",1.47,37,"Sometimes","2","1","1","Rarely","Rarely","Always",573.5061,17.1224952566060
"pih","16+","Female",1.55,40,"Never","2","1","3","Always","Always","Sometimes",436.3095,16.6493236212279
"pih","14","Female",1.52,41,"Sometimes","<1","1","1","Most of the time","Always","Most of the time",436.3095,17.7458448753463
"pih","14","Male",1.51,41,"Most of the time","1","1","1","Always","Most of the time","Most of the time",456.3079,17.9816674707250
"pih","15","Male",1.55,44,"Never","1","1","3","Always","Always","Always",573.5061,18.3142559833507
"pih","14","Male",1.47,42,"Never","1","3","3","Always","Always","Always",573.5061,19.4363459669582
"pih","15","Female",1.53,40,"Rarely","3","2","3","Always","Always","Sometimes",707.6028,17.0874449997864
"pih","15","Female",1.58,42,"Never","1","2","2","Sometimes","Always","Always",707.6028,16.8242268867169
"pih","15","Female",1.49,46,"Rarely","3","3","2","Always","Always","Always",707.6028,20.7197873969641
"pih","16+","Female",1.44,43,"Sometimes","<1","<1","3","Always","Always","Always",707.6028,20.7368827160494
"pih","15","Female",1.59,44,"Rarely","3","3","3","Most of the time","Always","Sometimes",707.6028,17.4043748269451
"pih","14","Female",1.55,43,"Never","1","3","3","Always","Always","Always",707.6028,17.8980228928200
"pih","16+","Male",1.62,59,"Sometimes","0","1","<1","Always","Always","Always",790.5965,22.4813290656912
"pih",NA,"Male",NA,NA,"Sometimes","<1","1","3","Always","Always","Always",790.5965,NA
"pih","16+","Male",1.68,43,"Never","<1","<1","1","Always","Most of the time","Always",790.5965,15.2352607709751
"pih",NA,"Male",NA,NA,"Sometimes","<1","1","3","Always","Always","Always",790.5965,NA
"pih","16+","Female",1.45,40,"Rarely","4","2","2","Sometimes","Always","Always",707.6028,19.0249702734839
"pih","14","Male",1.57,40,"Never","<1","<1","1","Sometimes","Sometimes","Rarely",790.5965,16.2278388575601
"pih","15","Female",1.51,37,"Sometimes","1","1","2","Always","Always","Most of the time",707.6028,16.2273584491908
"pih","16+","Male",1.56,45,"Sometimes","4","4","<1","Rarely","Rarely","Most of the time",790.5965,18.4911242603550
"pih","15","Male",1.52,35,"Sometimes","<1","3","2","Sometimes","Always","Sometimes",790.5965,15.148891966759
"pih","15","Male",NA,NA,"Rarely","1","1","1","Sometimes","Most of the time","Always",790.5965,NA
"pih","16+","Male",1.62,42,"Sometimes","<1","1","3","Always","Always","Always",790.5965,16.0036579789666
"pih","15","Male",1.75,54,"Sometimes","1","1","1","Most of the time","Always","Sometimes",790.5965,17.6326530612245
"pih","15","Male",1.62,43,"Sometimes","0","2","2","Sometimes","Sometimes","Sometimes",790.5965,16.3846974546563
"pih","16+","Female",1.51,42,"Most of the time",NA,"2","2","Most of the time","Most of the time","Never",707.6028,18.4202447261085
"pih","15","Female",1.44,42,"Rarely","0","3","1","Most of the time","Always","Most of the time",707.6028,20.2546296296296
"pih","16+","Female",1.44,41,"Sometimes","<1","1","3","Most of the time","Always","Most of the time",707.6028,19.7723765432099
"pih","15","Female",1.57,42,"Sometimes","1","2","2","Most of the time","Always","Most of the time",707.6028,17.0392308004382
"pih","16+","Female",1.6,40,"Rarely","2","1","2","Most of the time","Most of the time","Most of the time",707.6028,15.625
"pih","16+","Female",1.53,46,"Never","2","2","2","Most of the time","Always","Always",707.6028,19.6505617497544
"pih","15","Female",1.64,43,"Sometimes","<1","5+","2","Most of the time","Most of the time","Most of the time",707.6028,15.9875074360500
"pih","15","Female",1.42,33,"Rarely","<1","1","4+","Always","Always","Most of the time",707.6028,16.3658004364213
"pih",NA,"Female",NA,NA,"Sometimes","2","2","2","Always","Always","Most of the time",707.6028,NA
"pih","14","Male",1.54,33,"Never","2","3","2","Sometimes","Sometimes","Sometimes",790.5965,13.9146567717996
"pih","15","Female",1.62,41,"Never","2","2","2","Most of the time","Most of the time","Most of the time",707.6028,15.6226185032769
"pih","16+","Female",1.52,43,"Rarely","<1","1","2","Always","Always","Always",707.6028,18.6114958448753
"pih","15","Female",1.51,38,"Sometimes","2","2","2","Most of the time","Most of the time","Most of the time",707.6028,16.6659357045744
"pih","15","Male",1.66,41,"Sometimes","0","1","2","Always","Always","Always",515.4324,14.8787922775439
"pih","16+","Male",1.71,49,"Rarely","1","1","3","Always","Always","Always",397.5368,16.7572928422421
"pih","16+","Male",1.55,70,"Sometimes","0","1","1","Rarely","Sometimes","Most of the time",397.5368,29.1363163371488
"pih","16+","Male",1.65,55,"Rarely","4","3","3","Always","Always","Always",397.5368,20.2020202020202
"pih","16+","Female",1.6,53,"Rarely","1","2","3","Always","Always","Always",342.3833,20.703125
"pih","16+","Male",1.54,45,"Never","<1","3","3","Most of the time","Always","Always",397.5368,18.9745319615449
"pih","16+","Female",1.59,108,"Most of the time","<1","1","2","Most of the time","Always","Most of the time",342.3833,42.7198291206835
"pih","16+","Female",1.53,50,"Sometimes","5+","2","2","Always","Always","Always",342.3833,21.359306249733
"pih","16+","Male",1.64,52,"Sometimes","<1","2","1","Always","Always","Sometimes",397.5368,19.3337299226651
"pih","16+","Female",1.56,45,"Sometimes","<1","2","3","Most of the time","Always","Most of the time",342.3833,18.4911242603550
"pih","16+","Female",1.51,40,"Sometimes","1","2","3","Always","Always","Always",342.3833,17.5430902153414
"pih","16+","Female",1.58,42,"Never","<1","1","2","Always","Always","Always",342.3833,16.8242268867169
"pih","16+","Female",1.44,37,"Sometimes","<1","0","1","Sometimes","Most of the time","Sometimes",342.3833,17.8433641975309
"pih","16+","Male",1.62,37,"Rarely",NA,"5+","1","Most of the time","Always","Always",397.5368,14.0984606005182
"pih","15","Female",1.53,45,"Rarely","<1","2","3","Always","Always","Rarely",342.3833,19.2233756247597
"pih","16+","Female",1.46,46,"Rarely","1","1","2","Sometimes","Sometimes","Always",342.3833,21.5800337774442
"pih","16+","Female",1.52,43,"Sometimes","<1","2","2","Most of the time","Always","Rarely",342.3833,18.6114958448753
"pih","16+","Female",1.63,48,"Never","3","4","3","Always","Always","Always",342.3833,18.0661673378750
"pih","16+","Male",1.54,42,"Sometimes","2","3","2","Rarely","Always","Sometimes",397.5368,17.7095631641086
"pih","16+","Female",1.59,40,"Rarely","3","2","3","Most of the time","Always","Always",342.3833,15.8221589335865
"pih","15","Male",1.67,117,"Rarely","2","2","3","Always","Always","Always",397.5368,41.9520240955215
"pih","16+","Male",1.6,55,"Rarely","<1","<1","3","Always","Always","Always",397.5368,21.484375
"pih","15","Female",1.59,46,"Rarely","2","1","2","Most of the time","Always","Always",342.3833,18.1954827736245
"pih","15","Female",1.53,42,"Sometimes","1","2","2","Most of the time","Always","Most of the time",342.3833,17.9418172497757
"pih","16+","Male",1.57,45,"Never","3","3","3","Always","Always","Always",397.5368,18.2563187147552
"pih","16+","Male",1.71,50,"Rarely","1","1","2","Most of the time","Most of the time","Always",397.5368,17.0992784104511
"pih","15","Female",1.54,48,"Rarely","<1","1","2","Sometimes","Always","Always",342.3833,20.2395007589813
"pih","16+","Female",1.58,40,"Rarely","0","0","3","Always","Always","Never",342.3833,16.0230732254446
"pih","15","Male",1.75,41,"Sometimes","<1","1","2","Always","Always","Most of the time",397.5368,13.3877551020408
"pih","16+","Male",1.55,48,"Most of the time","2","2","3","Always","Always","Sometimes",397.5368,19.9791883454735
"pih","16+","Female",1.68,54,"Sometimes","2","1","2","Sometimes","Most of the time","Always",342.3833,19.1326530612245
"pih","15","Female",1.53,48,"Sometimes","3","3","3","Sometimes","Sometimes","Most of the time",342.3833,20.5049339997437
"pih","16+","Female",1.5,35,"Rarely","1","1","3","Sometimes","Most of the time","Most of the time",342.3833,15.5555555555556
"pih","16+","Male",1.55,41,"Sometimes","<1","2","3","Always","Most of the time","Most of the time",397.5368,17.0655567117586
"pih","16+","Female",1.55,41,"Sometimes","1","1","3","Always","Always","Always",342.3833,17.0655567117586
"pih","15","Male",1.69,45,"Never","<1","5+","3","Always","Always","Most of the time",397.5368,15.7557508490599
"pih","16+","Male",1.72,55,"Sometimes","3","3","3","Most of the time","Most of the time","Always",397.5368,18.5911303407247
"pih","16+","Female",1.62,50,"Rarely","2","5+","3","Always","Most of the time","Always",342.3833,19.0519737844841
"pih","16+","Female",1.54,44,"Rarely","1","1","2","Most of the time","Always","Most of the time",342.3833,18.5528756957328
"pih","15","Female",1.5,46,"Rarely","1","2","3","Always","Always","Most of the time",342.3833,20.4444444444444
"pih","16+","Female",1.44,45,"Never","<1","2","2","Sometimes","Always","Always",342.3833,21.7013888888889
"pih",NA,"Male",NA,NA,"Most of the time","2","1","3","Always","Always","Always",397.5368,NA
"pih","16+","Male",1.66,105,"Rarely","1","2","2","Most of the time","Always","Always",397.5368,38.1042241254173
"pih","15","Female",1.53,40,"Sometimes","<1","1","2","Always","Most of the time","Always",342.3833,17.0874449997864
"pih","16+","Male",1.55,42,"Sometimes","<1","2","2","Sometimes","Most of the time","Always",397.5368,17.4817898022893
"pih","16+","Female",1.53,51,"Sometimes","1","2","2","Most of the time","Most of the time","Most of the time",342.3833,21.7864923747277
"pih","16+","Male",1.65,43,"Rarely","<1","<1","1","Most of the time","Always","Always",397.5368,15.7943067033976
"pih","16+","Male",1.57,50,"Sometimes","<1","1","1","Most of the time","Always","Most of the time",397.5368,20.2847985719502
"pih","16+","Female",1.57,48,"Sometimes","2","1","2","Sometimes","Most of the time","Most of the time",342.3833,19.4734066290722
"pih","16+","Male",1.68,53,"Rarely","2","2","2","Always","Always","Always",397.5368,18.7783446712018
"pih","15","Male",1.64,102,"Sometimes","4","3","1","Always","Always","Sometimes",397.5368,37.9238548483046
"pih","16+","Female",1.55,45,"Sometimes","1","3","3","Most of the time","Most of the time","Always",342.3833,18.7304890738814
"pih","16+","Female",1.53,50,"Rarely","<1","1","3","Always","Always","Always",342.3833,21.359306249733
"pih","16+","Female",1.47,46,"Sometimes","0","5+","3","Always","Always","Most of the time",342.3833,21.2874265352399
"pih","16+","Male",1.53,40,"Rarely","<1","2","3","Most of the time","Most of the time","Most of the time",470.3003,17.0874449997864
"pih","15","Female",1.53,70,"Never","1","0","3","Always","Always","Always",405.0517,29.9030287496262
"pih","16+","Female",1.44,49,"Never","1","1","2","Most of the time","Most of the time","Sometimes",405.0517,23.6304012345679
"pih","16+","Female",1.6,53,"Sometimes","1","0","2","Most of the time","Always","Sometimes",405.0517,20.703125
"pih","16+","Female",1.47,37,"Sometimes","<1","<1","2","Most of the time","Always","Most of the time",405.0517,17.1224952566060
"pih","16+","Female",1.54,49,"Never","1","1","3","Sometimes","Always","Most of the time",405.0517,20.6611570247934
"pih","16+","Female",1.59,45,"Rarely","<1","<1","2","Sometimes","Always","Always",405.0517,17.7999288002848
"pih","16+","Male",1.6,73,"Most of the time","<1","<1","<1","Always","Always","Always",470.3003,28.515625
"pih","16+","Female",1.49,40,"Never","1","1","1","Most of the time","Always","Always",405.0517,18.0172064321427
"pih","16+","Male",1.65,47,"Sometimes","0","3","2","Sometimes","Always","Always",470.3003,17.2635445362718
"pih","16+","Male",1.6,52,"Rarely","<1","1","2","Always","Always","Most of the time",470.3003,20.3125
